permno,permco_pre,ticker_pre,issuernm_pre,size_segment_pre,bankruptcy_date,dlstcd,dlret,last_index_qdate_pre_or_at,last_index_id_pre,same_permno_reentered,first_reentry_date_permno,reentry_index_ids_permno,same_permco_reentered,first_reentry_date_permco,reentry_permnos_permco,reentry_index_ids_permco,reentered_index_after_bankruptcy,temporary_any_y1,temporary_y1_before_or_at_bankruptcy_year,temporary_first_y1_year,temporary_y1_years,temporary_any_confirmed_or_terminal_event,temporary_any_terminal_failure_event,temporary_terminal_failure_codes,permanent_any_y1,permanent_first_y1_year,permanent_y1_years,csi_classification_summary
63482,,,,,1991-12-05,574,-0.25,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
63693,,,,,1991-12-05,574,0.333333,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
66536,,,,,1991-12-05,574,0.000533,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
73323,,,,,1991-12-13,574,-0.333333,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
78699,,,,,1991-12-13,574,-0.39968,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
70850,,,,,1991-12-27,574,-0.2,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
75085,,,,,1991-12-27,574,-0.6876,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
75220,,,,,1991-12-31,574,-0.181818,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
47029,,,,,1992-01-10,573,-0.018605,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
78332,,,,,1992-01-15,574,0,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
10285,,,,,1992-01-17,574,-1,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
78732,,,,,1992-02-03,574,-0.052632,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
68435,,,,,1992-02-12,574,-1,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
65955,,,,,1992-03-09,574,-0.583333,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
50818,,,,,1992-03-12,573,0,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
38447,,,,,1992-03-13,574,-1,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
78686,,,,,1992-03-16,574,-0.073171,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
60388,,,,,1992-03-20,574,-0.736111,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
29276,,,,,1992-03-30,574,-0.142857,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
78493,,,,,1992-04-01,574,0.084579,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
37874,,,,,1992-04-03,574,-1,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
66202,,,,,1992-04-10,574,-1,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
71539,,,,,1992-04-21,573,-0.005714,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
38711,,,,,1992-04-28,574,-0.666667,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
45233,,,,,1992-05-01,574,-1,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
78428,,,,,1992-05-13,574,0,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
11523,,,,,1992-06-04,574,0,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
68769,,,,,1992-06-16,574,0.142857,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
78280,,,,,1992-06-16,574,-0.00032,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
28250,,,,,1992-06-19,573,0.013514,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
18278,,,,,1992-06-26,574,-1,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
87645,,,,,1992-06-26,574,-1,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
78302,,,,,1992-06-29,574,-0.309562,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
62586,,,,,1992-07-01,574,-1,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
76092,,,,,1992-07-10,574,-0.902778,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
76093,,,,,1992-07-10,574,-0.902778,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
78573,,,,,1992-07-10,574,0,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
78656,,,,,1992-07-10,574,0.384615,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
78667,,,,,1992-07-10,574,0,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
78571,,,,,1992-07-13,574,0.75,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
75291,,,,,1992-07-14,574,-0.466667,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
78682,,,,,1992-07-23,574,-0.964444,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
78608,,,,,1992-08-03,574,-0.00032,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
78611,,,,,1992-08-03,574,0.5,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
78598,,,,,1992-08-10,574,-0.333333,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
47191,,,,,1992-08-25,574,-0.895833,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
44548,,,,,1992-09-04,574,-0.642857,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
58069,,,,,1992-09-21,574,-1,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
48047,,,,,1992-09-25,574,-0.9,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
82887,,,,,1992-09-30,573,,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
60978,,,,,1992-10-06,574,-0.75,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
68486,,,,,1992-10-23,574,-1,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
75042,,,,,1992-10-28,574,-1,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
75344,,,,,1992-11-03,574,-0.725,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
78303,,,,,1992-11-05,574,0,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
78728,,,,,1992-11-05,574,0.5,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
64039,,,,,1992-11-12,574,2.2,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
78660,,,,,1992-11-19,574,-0.2,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
78565,,,,,1992-12-09,574,0.126316,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
56303,,,,,1992-12-16,574,-0.166667,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
11549,,,,,1993-01-11,574,0,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
78454,,,,,1993-01-15,574,0.500267,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
78738,,,,,1993-01-19,574,0.5,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
48776,,,,,1993-01-27,574,-1,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
75872,,,,,1993-02-09,574,0.333333,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
43211,,,,,1993-02-10,574,-1,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
12933,,,,,1993-02-22,574,-0.829268,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
10174,,,,,1993-02-26,574,-0.090909,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
24731,,,,,1993-03-01,574,0,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
11276,,,,,1993-03-11,573,0.044706,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
67803,4898,WIEN,WIENER CORP,micro,1993-04-05,574,-1,1993-03-31,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
15325,21911,,WESTERN UNION TELEGRAPH CO,micro,1993-04-08,574,-0.454545,1993-03-31,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
63810,4669,UMII,UNITED MEDICAL CORP,micro,1993-05-13,573,0,1993-03-31,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
18980,20009,,ADDRESSOGRAPH INTL CO,micro,1993-05-19,574,-0.84375,1993-03-31,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
77176,11252,FCIN,F & C INTERNATIONAL INC,micro,1993-05-24,574,-0.333333,1993-03-31,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",TRUE,TRUE,574,FALSE,,"",classified_as_csi_in_available_labels_or_events
11792,9593,WACP,WESTERN ACCEPTANCE CORP,micro,1993-05-28,574,,1993-03-31,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
65867,278,SHLD,SHAREHOLDERS CAP CORP,micro,1993-05-28,574,-1,1993-03-31,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",TRUE,FALSE,"",FALSE,,"",classified_as_csi_in_available_labels_or_events
78647,26273,BULKF,B & H BULK CARRIERS LTD,micro,1993-06-10,574,-0.052632,1993-03-31,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
77168,11241,PNUT,JIMBOS JUMBOS INC,micro,1993-07-08,573,0.009259,1993-06-30,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
66297,3825,RELT,RELTRON CORP,micro,1993-08-19,573,0.039711,1993-06-30,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
46770,21883,WAN,WANG LABORATORIES INC,micro,1993-09-21,574,-0.65196,1993-06-30,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",TRUE,TRUE,574,FALSE,,"",classified_as_csi_in_available_labels_or_events
65816,,,,,1993-09-21,574,-0.506944,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
60177,,,,,1993-09-29,574,-0.833333,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
68291,20249,BSD,B S D BANCORP INC,micro,1993-09-30,574,0,1993-09-30,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
46288,2482,JWTR,JAMAICA WATER & UTILITIES INC,micro,1993-10-08,574,-1,1993-09-30,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
74123,4363,SYSM,SYSTEM INDUSTRIES INC,micro,1993-10-18,574,-0.807692,1993-09-30,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
82975,5020,WWWM,WILLIAMS W W CO,micro,1993-10-18,573,0,1993-09-30,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
15974,20099,,AMERICAN SHIP BLDG CO,micro,1993-11-09,574,-0.772727,1993-09-30,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
21872,20621,,EAGLE PICHER LEAD CO,micro,1993-11-15,574,-0.764706,1993-09-30,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
11453,9289,WTOY,WISCONSIN TOY CO INC,micro,1993-12-17,574,-0.833333,1993-09-30,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
78692,10078,GDXMF,GOLDEX MINES LTD,micro,1993-12-21,574,0.078947,1993-09-30,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
12285,10033,WLPI,WELLINGTON LEISURE PRODUCTS INC,micro,1994-01-12,573,0.070175,1993-12-31,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
76491,10775,VCRT,VIDEOCART INC,micro,1994-01-18,574,0.125008,1993-12-31,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",TRUE,FALSE,"",FALSE,,"",classified_as_csi_in_available_labels_or_events
77349,,,,,1994-02-11,574,-0.333333,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
66595,2394,IRTC,I R T CORP,micro,1994-02-25,574,-0.555556,1993-12-31,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
57832,25590,HWL,HAWAIIAN AIRLINES INC,micro,1994-03-15,574,-0.5,1993-12-31,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
31712,20668,EE,ESQUIRE RADIO & ELECTRONICS INC,micro,1994-09-01,573,0,1994-06-30,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
79270,12175,HITTF,HARVARD INTERNATIONAL TECH LTD,micro,1994-10-11,574,-0.222222,1994-09-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,1993,1993,TRUE,TRUE,574,TRUE,1993,1993,classified_as_csi_in_available_labels_or_events
79924,,,,,1994-11-01,574,-0.733333,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
63386,4662,ULTC,ULTIMATE CORP,micro,1994-12-06,574,-1,1994-09-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,1993,1993,TRUE,TRUE,574,FALSE,,"",classified_as_csi_in_available_labels_or_events
48208,2629,GIFF,GIFFEN INDS,micro,1995-01-30,573,0.034483,1994-12-30,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
67620,3924,RSTO,ROSES STORES INC,micro,1995-04-28,574,-0.071429,1995-03-31,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",TRUE,FALSE,"",FALSE,,"",classified_as_csi_in_available_labels_or_events
67628,,,,,1995-04-28,574,0,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
67790,6524,UDCO,UNIVERSAL DEVELOPMENT CORP,micro,1995-04-28,574,-0.375,1995-03-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,1993,1993;1994,TRUE,TRUE,574,TRUE,1994,1994,classified_as_csi_in_available_labels_or_events
78790,26278,SPH,S P I HOLDING INC,micro,1995-04-28,574,-0.9375,1995-03-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,1993,1993,TRUE,TRUE,574,TRUE,1993,1993,classified_as_csi_in_available_labels_or_events
75869,10351,CRAY,CRAY COMPUTER CORP,micro,1995-07-12,574,0.4,1995-06-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,1993,1993;1994,TRUE,TRUE,574,FALSE,,"",classified_as_csi_in_available_labels_or_events
77423,11414,TLIO,TELIOS PHARMACEUTICALS INC,micro,1995-08-15,574,-0.5,1995-06-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,1993,1993,TRUE,TRUE,574,TRUE,1993,1993,classified_as_csi_in_available_labels_or_events
79779,29995,COI,COBRA INDUSTRIES INC,micro,1995-10-27,574,-0.992188,1995-09-29,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
60927,1514,ELSN,ELSINORE CORP,micro,1995-10-31,574,-0.6,1995-06-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,1994,1994,TRUE,TRUE,574,TRUE,1994,1994,classified_as_csi_in_available_labels_or_events
78725,28896,MODAF,MODATECH SYSTEMS INC,micro,1995-11-02,574,0.333333,1995-09-29,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,1993,1993;1994,TRUE,TRUE,574,TRUE,1994,1994,classified_as_csi_in_available_labels_or_events
26375,1006,CNSC,CONESCO INDUSTRIES LTD,micro,1995-12-05,573,-0.956818,1995-09-29,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
81662,,,,,1995-12-29,574,1.25,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,,,no_csi_classification_found_in_available_labels_or_events
64151,265,ANCM,ANACOMP INC,micro,1996-01-05,574,-0.555556,1995-12-29,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,1994,1994,TRUE,TRUE,574,TRUE,1994,1994,classified_as_csi_in_available_labels_or_events
53050,6139,MGRE,MERRY GO ROUND ENTERPRISES INC,micro,1996-02-06,574,-0.9232,1995-12-29,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,1993,1993;1994,TRUE,TRUE,574,TRUE,1993,1993;1994,classified_as_csi_in_available_labels_or_events
20968,21824,,UNITED MERCHANTS & MFRS INC,micro,1996-02-22,574,0.125,1995-12-29,total_market,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,,"",FALSE,FALSE,,FALSE,,"",no_csi_classification_found_in_available_labels_or_events
75643,22090,SCO,SMITH CORONA CORP,micro,1996-05-24,574,-0.583333,1996-03-29,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,1994,1994,TRUE,TRUE,574,TRUE,1994,1994,classified_as_csi_in_available_labels_or_events
76678,29036,FTC,FRUEHAUF TRAILER CORP,micro,1996-10-07,574,0,1996-09-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,1995,1995,TRUE,FALSE,"",TRUE,1995,1995,classified_as_csi_in_available_labels_or_events
76278,10753,GRNT,GRANT NORPAC INC,micro,1997-01-24,574,-0.499947,1996-12-31,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,1995,1995,TRUE,FALSE,"",TRUE,1995,1995,classified_as_csi_in_available_labels_or_events
80931,13324,FMAC,FIRST MERCHANTS ACCEPTANCE CORP,micro,1997-07-08,574,-0.358974,1997-06-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,1996,1996,TRUE,TRUE,574,FALSE,,"",classified_as_csi_in_available_labels_or_events
10175,8118,BARY,BARRYS JEWELERS INC,micro,1997-07-11,574,-0.166667,1997-06-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,1996,1996,TRUE,TRUE,574,TRUE,1996,1996,classified_as_csi_in_available_labels_or_events
71117,4193,SOLV,SOLV EX CORP,micro,1997-07-11,574,0.283019,1997-06-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,1996,1996,TRUE,FALSE,"",TRUE,1996,1996,classified_as_csi_in_available_labels_or_events
79982,12700,IRCO,INTERLINE RESOURCES CORP,micro,1997-07-30,574,0,1997-06-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,1995,1995,TRUE,TRUE,574,TRUE,1995,1995,classified_as_csi_in_available_labels_or_events
62316,2680,LLAS,LURIA L & SON INC,micro,1997-08-13,574,-0.708333,1997-06-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,1995,1995;1996,TRUE,TRUE,574,TRUE,1996,1996,classified_as_csi_in_available_labels_or_events
77002,10809,USAL,U S ALCOHOL TESTING OF AMER INC,micro,1997-09-09,574,-0.972222,1997-06-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,1996,1996,TRUE,FALSE,"",TRUE,1996,1996,classified_as_csi_in_available_labels_or_events
79102,12109,OASI,OLD AMERICA STORES INC,micro,1997-10-09,574,-0.566656,1997-09-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,1996,1996,TRUE,FALSE,"",TRUE,1996,1996,classified_as_csi_in_available_labels_or_events
79483,12360,ELEK,ELEK TEK INC,micro,1997-10-27,574,-0.95832,1997-09-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,1995,1995;1996,TRUE,TRUE,574,TRUE,1996,1996,classified_as_csi_in_available_labels_or_events
81529,30876,OMG,OMNI MULTIMEDIA GROUP INC,micro,1997-11-14,574,-0.694444,1997-09-30,total_market,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,1995,1995;1996,TRUE,TRUE,574,TRUE,1996,1996,classified_as_csi_in_available_labels_or_events
