track,feature_set,threshold_method,cohort,fold_id,permno,year,y,p_csi,threshold,threshold_boundary_tolerance
dynamic_csi,raw_plus_latent,fpr3,FP,2,77570,2005,0,0.21840305626392365,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77582,2002,0,0.23904797434806824,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77582,2003,0,0.2362537384033203,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77582,2005,0,0.26865506172180176,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77582,2006,0,0.2221951186656952,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77599,2003,0,0.2239726334810257,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77624,2003,0,0.25917738676071167,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,TP,2,77624,2004,1,0.26492515206336975,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77624,2005,0,0.21668510138988495,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,TP,2,77767,2005,1,0.2296484261751175,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77767,2006,0,0.21691584587097168,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,TP,2,77781,2005,1,0.2733425498008728,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77839,2002,0,0.22936464846134186,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,TP,2,77839,2003,1,0.26835522055625916,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77839,2004,0,0.30347636342048645,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77893,2004,0,0.22053982317447662,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77893,2005,0,0.2670767903327942,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,TP,2,77893,2006,1,0.25381559133529663,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,TP,2,77915,2002,1,0.25262656807899475,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,78073,2003,0,0.3057297468185425,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,78073,2004,0,0.3002574145793915,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,78073,2006,0,0.23697535693645477,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,TP,2,78145,2003,1,0.23869335651397705,0.211419641971588,1e-12
