track,feature_set,threshold_method,cohort,fold_id,permno,year,y,p_csi,threshold,threshold_boundary_tolerance
permanent_csi,raw_plus_latent,fpr3,TP,2,58406,2002,1,0.2563609480857849,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,59110,2003,0,0.21851736307144165,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,60090,2002,0,0.1867273598909378,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,60142,2002,0,0.21046866476535797,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,60142,2003,0,0.25416186451911926,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,60354,2003,0,0.21554474532604218,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,61567,2002,0,0.20110546052455902,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,62906,2003,0,0.20651832222938538,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,62907,2003,0,0.2529844641685486,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,63547,2002,0,0.18829408288002014,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,64629,2002,0,0.18285933136940002,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,64629,2003,0,0.21006189286708832,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,66369,2004,0,0.2778928279876709,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,66472,2002,0,0.18646140396595,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,66472,2003,0,0.22162069380283356,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,67029,2002,0,0.20935700833797455,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,67345,2002,0,0.22554586827754974,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,67345,2003,0,0.2670764625072479,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,68145,2002,0,0.22460298240184784,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,68145,2005,0,0.23238727450370789,0.1808942258358,1e-12
